,Unnamed: 0,hshld_id,cal_dt,autocount,homecount,renterscount,farmcount,life10count,life20count,life30count,termlifecount,wholelifecount,fixedulcount,individualhealthcount,longtermcarecount,medsupcount,disabilityincomecount,commercialcount,financialcount,federalcropcount,crophailcount,max_age,min_age,hh_tenure,months_since_last_purch,married_ind,num_persons,stip_ann_prem_ind,act_ann_prem_ind,home_owner_0_ind,home_owner_1_ind,farm_ind,drvr_cnt,veh_cnt,max_bi_limit,prim_dwlg_insd_amt,nbr_of_sq_feet,clm_cnt_lst_12mo,clm_cnt_lst_36mo,clm_cnt_lst_60mo,clm_cnt_lst_84mo,cal_month,randn,umbrella_xsell_3q
5940,120567,2151543,2015-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,56.0,5,36,1,4,0,1,0,1,0,0.0,0.0,300000.0,125200.0,1700.0,0.0,0.0,1.0,0.0,1,0.88981,0
5941,701493,5170286,2013-03-01,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,45.0,48,10,1,2,0,1,0,1,0,0.0,1.0,500000.0,381337.0,2800.0,0.0,0.0,1.0,2.0,4,0.98393,1
5942,863601,4827956,2014-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,55.0,22,110,1,3,0,1,0,1,0,2.0,0.0,300000.0,356200.0,1860.0,0.0,0.0,0.0,0.0,7,0.99199,0
5943,733493,2904678,2013-05-01,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,85.0,74.0,8,266,1,3,0,1,0,1,0,0.0,0.0,300000.0,278300.0,0.0,0.0,0.0,0.0,0.0,4,0.99437,0
5944,76803,2467835,2016-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,35.0,7,38,0,4,0,1,0,1,0,0.0,0.0,500000.0,249500.0,1378.0,0.0,0.0,0.0,1.0,4,0.37562,0
5945,28494,2537818,2013-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,55.0,7,23,0,7,0,1,0,1,0,0.0,0.0,300000.0,113200.0,1460.0,0.0,0.0,0.0,0.0,2,0.98219,0
5946,780201,4957684,2015-08-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,42.0,5,71,1,2,0,1,0,1,0,2.0,0.0,300000.0,202700.0,1100.0,1.0,0.0,1.0,0.0,3,0.9978,0
5947,344851,3349349,2014-06-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,47.0,1,30,0,6,0,1,0,1,0,0.0,0.0,100000.0,129504.0,1900.0,0.0,0.0,0.0,5.0,7,0.99997,0
5948,646664,4775026,2013-07-01,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,83.0,53.0,3,26,0,2,0,1,0,1,0,0.0,3.0,300000.0,65020.0,1250.0,0.0,2.0,0.0,0.0,1,0.96453,0
5949,446958,2119921,2016-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,72.0,26,4,1,3,0,1,1,1,0,0.0,0.0,100000.0,136100.0,2539.0,0.0,0.0,0.0,0.0,10,0.90842,0
5950,248618,4150561,2014-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,36.0,12,35,1,3,0,1,0,1,0,2.0,0.0,300000.0,268100.0,1456.0,0.0,0.0,0.0,0.0,10,0.98329,0
5951,433225,2820787,2014-09-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,57.0,4,2,1,2,0,1,0,0,0,3.0,1.0,300000.0,170000.0,1500.0,0.0,5.0,0.0,0.0,7,0.98944,0
5952,916478,2253234,2014-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,69.0,5,43,1,4,0,1,0,1,0,2.0,0.0,300000.0,0.0,1200.0,0.0,0.0,0.0,0.0,11,0.99405,0
5953,221417,5144832,2016-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,55.0,9,18,0,2,0,1,0,1,0,4.0,2.0,500000.0,232400.0,1500.0,2.0,3.0,3.0,0.0,12,0.97593,0
5954,169146,3372818,2013-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,73.0,0,74,0,3,0,1,0,1,0,0.0,0.0,100000.0,0.0,1390.0,0.0,1.0,0.0,1.0,12,0.96865,0
5955,1015923,2354242,2013-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,86.0,0,31,0,2,0,1,0,1,0,0.0,3.0,300000.0,50000.0,930.0,0.0,0.0,1.0,0.0,9,0.97635,0
5956,361516,2607288,2014-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,66.0,5,39,1,2,0,1,0,1,0,0.0,2.0,100000.0,299000.0,1852.0,0.0,0.0,0.0,0.0,9,0.8296100000000001,0
5957,1000714,2859331,2016-04-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,83.0,19,5,1,3,0,1,0,1,0,0.0,0.0,300000.0,206000.0,1614.0,0.0,1.0,0.0,0.0,8,0.99395,0
5958,96176,3556837,2014-06-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,47.0,4,98,1,2,0,1,0,1,0,2.0,0.0,500000.0,208000.0,2021.0,0.0,3.0,0.0,1.0,1,0.94684,0
5959,409761,5007445,2016-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,60.0,4,74,1,3,0,1,0,1,0,1.0,0.0,500000.0,292500.0,1020.0,0.0,2.0,0.0,0.0,6,0.97599,0
5960,66730,4311578,2013-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,48.0,0,194,1,4,0,1,0,1,0,0.0,0.0,500000.0,145400.0,2000.0,0.0,0.0,0.0,0.0,6,0.91997,0
5961,554451,3359297,2016-07-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.0,72.0,6,73,0,6,0,1,1,1,0,1.0,0.0,300000.0,246500.0,1382.0,0.0,0.0,0.0,0.0,1,0.97845,0
5962,658095,5119359,2015-07-01,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,71.0,73.0,0,69,1,4,0,1,0,1,0,0.0,0.0,300000.0,240900.0,1920.0,0.0,0.0,1.0,0.0,9,0.9281,0
5963,93610,5229354,2015-03-01,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.0,46.0,4,42,1,1,0,1,0,1,0,2.0,0.0,100000.0,206500.0,1645.0,0.0,0.0,1.0,0.0,12,0.96567,0
5964,180203,4413066,2013-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,75.0,5,48,1,3,0,1,0,1,0,0.0,4.0,500000.0,225000.0,1200.0,0.0,0.0,0.0,0.0,12,0.98957,0
5965,621254,2503505,2013-03-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27.0,65.0,25,257,0,5,0,1,0,0,0,0.0,2.0,300000.0,236900.0,3033.0,0.0,0.0,0.0,0.0,5,0.98993,0
5966,845395,4208570,2013-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76.0,79.0,36,77,1,1,1,1,0,1,0,0.0,3.0,300000.0,228700.0,0.0,0.0,0.0,0.0,0.0,4,0.94874,0
5967,279431,2166710,2013-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,46.0,6,123,0,2,0,1,0,1,0,2.0,0.0,300000.0,336100.0,1180.0,0.0,0.0,2.0,0.0,12,0.70391,0
5968,921345,5177295,2013-12-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,42.0,2,171,0,2,0,1,0,0,0,0.0,0.0,500000.0,86600.0,1000.0,1.0,0.0,0.0,0.0,11,0.94252,0
5969,80503,2182102,2015-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,70.0,0,49,0,2,0,1,0,1,0,0.0,0.0,100000.0,227189.0,1200.0,0.0,0.0,0.0,2.0,1,0.96401,0
5970,609202,3200993,2013-09-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.0,41.0,5,103,1,1,0,1,1,1,0,2.0,3.0,300000.0,268479.0,2000.0,0.0,0.0,2.0,2.0,11,0.96487,0
5971,685003,4830108,2015-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,54.0,3,124,1,2,0,1,0,1,0,1.0,1.0,100000.0,98000.0,1800.0,0.0,0.0,0.0,5.0,10,0.99506,0
5972,850377,2835266,2015-10-01,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,63.0,30.0,9,100,1,4,0,1,0,1,0,2.0,0.0,300000.0,143800.0,1062.0,0.0,0.0,0.0,0.0,7,0.92571,0
5973,79622,2767095,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,51.0,7,61,1,5,0,1,0,1,0,0.0,2.0,300000.0,161900.0,2298.0,0.0,0.0,0.0,0.0,4,0.96396,0
5974,143338,4827620,2014-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,73.0,0,106,0,3,0,1,0,1,0,0.0,1.0,500000.0,127900.0,1357.0,0.0,0.0,0.0,0.0,2,0.8436,0
5975,102741,1992929,2015-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,50.0,14,45,1,1,0,1,0,1,0,0.0,0.0,300000.0,262500.0,1194.0,0.0,2.0,0.0,0.0,5,0.99774,0
5976,942235,2880897,2013-02-01,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,35.0,0,18,0,3,0,1,0,1,0,1.0,0.0,300000.0,138400.0,1950.0,0.0,0.0,0.0,0.0,5,0.99475,0
5977,853702,4904292,2015-06-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,41.0,18,2,0,1,0,1,0,0,0,0.0,2.0,300000.0,154100.0,1058.0,1.0,0.0,0.0,0.0,1,0.83621,0
5978,354195,2843938,2013-11-01,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,49.0,12,94,0,3,0,1,0,0,0,2.0,0.0,300000.0,199600.0,854.0,0.0,0.0,0.0,0.0,10,0.98675,0
5979,232962,3610542,2014-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,69.0,5,49,1,4,0,1,0,1,0,0.0,0.0,300000.0,233900.0,2279.0,0.0,0.0,2.0,0.0,8,0.96208,0
5980,339383,4185289,2013-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,94.0,12,7,1,1,0,1,0,0,0,0.0,2.0,500000.0,464000.0,3700.0,0.0,0.0,0.0,0.0,3,0.96219,0
5981,351329,2465166,2015-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,37.0,46,15,1,2,0,1,0,1,0,0.0,0.0,100000.0,160200.0,0.0,0.0,1.0,0.0,0.0,12,0.99054,0
5982,145478,3071449,2014-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,29.0,5,24,0,2,0,1,0,1,0,0.0,2.0,300000.0,709200.0,1404.0,0.0,0.0,0.0,0.0,7,0.99499,0
5983,889251,2617357,2016-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,30.0,0,8,1,2,0,1,0,1,0,2.0,0.0,1000000.0,291400.0,2910.0,0.0,0.0,0.0,0.0,3,0.99488,0
5984,204541,2506719,2016-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,51.0,8,46,0,3,0,1,0,0,0,0.0,2.0,500000.0,282900.0,1988.0,0.0,0.0,0.0,0.0,8,0.92885,0
5985,140399,2035971,2014-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,33.0,5,23,0,4,0,1,0,1,0,0.0,2.0,500000.0,230500.0,1070.0,0.0,0.0,0.0,0.0,7,0.97593,0
5986,558118,2561025,2013-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,55.0,0,15,0,2,0,1,0,0,0,2.0,2.0,1000000.0,429300.0,3105.0,0.0,1.0,1.0,0.0,4,0.91795,0
5987,621357,2308097,2014-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,47.0,5,18,0,4,0,1,0,1,0,0.0,2.0,500000.0,429200.0,1445.0,0.0,0.0,0.0,0.0,6,0.98946,0
5988,967700,4706284,2015-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,62.0,0,99,0,8,0,1,0,1,0,2.0,4.0,300000.0,0.0,2240.0,0.0,0.0,0.0,0.0,11,0.97687,0
5989,532014,4300650,2015-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,39.0,5,185,0,6,0,1,0,1,0,0.0,0.0,500000.0,388100.0,2100.0,0.0,0.0,2.0,0.0,3,0.8443700000000001,0
5990,230772,2106320,2014-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,32.0,6,22,1,1,0,1,0,1,0,3.0,2.0,500000.0,110300.0,1746.0,0.0,0.0,0.0,0.0,1,0.94853,0
5991,158774,5109895,2014-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,49.0,7,129,0,3,0,1,0,1,0,0.0,2.0,300000.0,322400.0,1200.0,0.0,2.0,0.0,0.0,2,0.99347,0
5992,986741,4184333,2014-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,67.0,2,65,0,4,0,1,0,1,0,0.0,0.0,300000.0,177400.0,980.0,0.0,0.0,0.0,0.0,3,0.9969,0
5993,450006,4605604,2016-07-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,46.0,52,6,1,2,0,1,0,1,0,0.0,1.0,300000.0,169500.0,2128.0,0.0,0.0,2.0,0.0,5,0.96675,0
5994,1006886,4776245,2013-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,60.0,4,84,1,2,0,1,0,1,0,0.0,0.0,300000.0,181900.0,1872.0,0.0,0.0,1.0,0.0,1,0.98605,0
5995,457788,2038115,2015-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,33.0,4,94,0,3,0,1,0,1,0,1.0,0.0,300000.0,184600.0,1540.0,1.0,0.0,1.0,0.0,7,0.96897,0
5996,875043,2454846,2014-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,63.0,23,15,1,6,0,1,0,1,0,0.0,0.0,300000.0,243600.0,992.0,0.0,1.0,0.0,0.0,5,0.99281,0
5997,433707,4500277,2013-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,63.0,6,135,1,4,0,1,0,1,0,2.0,3.0,500000.0,0.0,1356.0,0.0,0.0,0.0,0.0,9,0.98772,0
5998,644123,2666015,2013-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,62.0,3,2,0,5,0,1,0,1,0,0.0,3.0,300000.0,328600.0,1334.0,1.0,1.0,0.0,0.0,4,0.97796,0
5999,158102,2680101,2013-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,69.0,6,49,1,3,0,1,0,1,0,0.0,0.0,500000.0,463900.0,1500.0,0.0,0.0,0.0,0.0,5,0.98325,0
6000,953348,2715613,2015-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.0,48.0,1,77,0,3,0,1,0,0,0,0.0,0.0,300000.0,203700.0,0.0,0.0,0.0,0.0,2.0,11,0.9967,0
6001,682316,2462473,2016-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,45.0,18,137,0,2,0,1,0,1,0,1.0,0.0,500000.0,190474.0,840.0,0.0,2.0,2.0,0.0,4,0.66725,0
6002,695524,4922788,2013-03-01,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,57.0,3,78,1,2,0,1,0,0,0,0.0,0.0,500000.0,211000.0,1600.0,0.0,0.0,0.0,0.0,1,0.94545,0
6003,865327,5209237,2013-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,55.0,17,99,0,1,0,1,0,1,0,4.0,0.0,300000.0,0.0,3411.0,0.0,0.0,0.0,1.0,2,0.97687,0
6004,1111966,3169560,2014-02-01,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.0,54.0,24,132,1,2,0,1,1,1,0,0.0,0.0,300000.0,182800.0,1140.0,0.0,0.0,0.0,0.0,1,0.97853,0
6005,346087,4344440,2013-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,57.0,5,70,0,5,0,1,0,1,0,2.0,1.0,500000.0,244700.0,2000.0,0.0,0.0,0.0,0.0,1,0.99926,0
6006,156537,5136608,2014-11-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,56.0,15,56,1,4,0,1,0,1,0,0.0,0.0,100000.0,273100.0,3380.0,0.0,0.0,0.0,0.0,6,0.98935,0
6007,793211,4619373,2016-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,39.0,1,115,1,3,0,1,0,1,0,3.0,0.0,100000.0,145600.0,1068.0,0.0,0.0,3.0,0.0,10,0.97964,0
6008,522367,3637530,2014-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,51.0,4,60,1,2,0,1,1,1,0,0.0,2.0,300000.0,260700.0,1100.0,1.0,0.0,0.0,0.0,11,0.96642,0
6009,671400,2440661,2013-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,27.0,73,18,0,4,0,1,0,1,0,0.0,2.0,500000.0,111200.0,1800.0,0.0,0.0,0.0,0.0,1,0.85741,0
6010,166055,4800499,2014-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,35.0,3,42,1,1,0,1,0,1,0,2.0,3.0,300000.0,95800.0,1244.0,0.0,0.0,2.0,0.0,5,0.92541,0
6011,988428,3604891,2014-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,47.0,6,87,0,2,0,1,0,1,0,1.0,0.0,1000000.0,240000.0,2040.0,0.0,0.0,1.0,0.0,1,0.9923,0
6012,926220,3135567,2014-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,29.0,23,82,1,2,0,1,0,1,0,0.0,0.0,300000.0,167000.0,2300.0,0.0,0.0,0.0,0.0,6,0.99804,0
6013,699632,4395066,2014-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,39.0,8,75,0,3,0,1,0,1,0,0.0,0.0,300000.0,250000.0,1366.0,0.0,0.0,0.0,0.0,5,0.98224,0
6014,95387,2865705,2013-05-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,56.0,4,71,0,3,0,1,0,1,0,2.0,0.0,500000.0,176263.0,1320.0,0.0,1.0,1.0,0.0,5,0.99492,0
6015,326734,4081995,2013-08-01,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49.0,57.0,0,80,0,2,0,1,0,1,0,0.0,0.0,300000.0,78800.0,750.0,0.0,0.0,0.0,1.0,7,0.99551,0
6016,929030,3612350,2014-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,46.0,6,139,1,2,0,1,0,1,0,2.0,0.0,500000.0,0.0,2128.0,0.0,1.0,0.0,1.0,9,0.97296,0
6017,637260,3537031,2016-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,41.0,22,63,0,2,0,1,0,1,0,0.0,0.0,500000.0,205800.0,1304.0,0.0,0.0,0.0,0.0,12,0.98358,0
6018,143437,4756752,2013-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,37.0,12,59,1,1,0,1,1,1,0,0.0,2.0,1000000.0,0.0,2400.0,0.0,0.0,0.0,0.0,6,0.96559,0
6019,758683,5024627,2016-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,43.0,6,129,0,1,0,1,0,1,0,2.0,0.0,300000.0,308100.0,1825.0,1.0,4.0,0.0,4.0,3,0.9958,0
6020,303978,3376940,2014-04-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,69.0,6,94,0,1,0,1,0,1,0,1.0,1.0,500000.0,246600.0,2300.0,0.0,0.0,0.0,0.0,10,0.98927,0
6021,451997,5020555,2013-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,39.0,7,86,0,1,0,1,0,1,0,0.0,0.0,500000.0,236300.0,3700.0,0.0,1.0,0.0,0.0,5,0.98526,0
6022,104276,4759176,2014-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,41.0,10,31,1,2,0,1,0,1,0,2.0,3.0,500000.0,50000.0,1500.0,0.0,0.0,0.0,0.0,8,0.30416,0
6023,1098071,5255043,2015-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,58.0,1,94,1,4,0,1,0,1,0,0.0,1.0,300000.0,205200.0,2256.0,0.0,0.0,0.0,0.0,1,0.97825,0
6024,940539,4317918,2014-06-01,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,40.0,64.0,1,4,1,1,0,1,0,1,0,0.0,0.0,300000.0,191700.0,0.0,0.0,0.0,0.0,0.0,6,0.97755,0
6025,118079,4158657,2014-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,49.0,24,5,0,3,1,1,0,1,0,0.0,0.0,300000.0,0.0,1750.0,0.0,0.0,0.0,0.0,4,0.91615,0
6026,323096,2636807,2016-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,50.0,0,2,1,3,0,1,1,1,0,1.0,0.0,300000.0,173340.0,1532.0,0.0,0.0,0.0,1.0,4,0.99043,0
6027,889311,2408679,2015-12-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,43.0,24,136,1,2,0,1,0,1,0,2.0,2.0,300000.0,151400.0,1375.0,0.0,0.0,0.0,1.0,12,0.97678,0
6028,783938,1987892,2014-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,65.0,20,24,0,7,0,1,0,1,0,0.0,0.0,1000000.0,182300.0,1215.0,0.0,0.0,0.0,0.0,3,0.85845,0
6029,54745,5282655,2015-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,41.0,7,27,0,4,0,1,0,1,0,0.0,1.0,500000.0,173500.0,2611.0,0.0,1.0,0.0,0.0,2,0.8603700000000001,0
6030,958647,1880786,2015-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,49.0,9,43,0,3,0,1,0,1,0,2.0,2.0,300000.0,365400.0,1200.0,0.0,0.0,0.0,2.0,9,0.95736,0
6031,28895,4366947,2015-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,53.0,8,106,1,3,0,1,0,1,0,0.0,2.0,500000.0,284500.0,1200.0,0.0,0.0,0.0,2.0,2,0.96491,0
6032,157503,5158524,2013-11-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,44.0,41,19,0,4,0,1,0,1,0,2.0,0.0,300000.0,0.0,960.0,0.0,2.0,1.0,0.0,5,0.94947,0
6033,707990,4540389,2016-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,69.0,8,10,1,1,0,1,0,1,0,2.0,2.0,300000.0,120600.0,2495.0,0.0,0.0,0.0,0.0,9,0.99582,0
6034,359626,4241728,2016-06-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,67.0,24,100,1,3,0,1,0,1,0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99086,0
6035,1073451,2408190,2014-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,28.0,0,127,0,2,0,1,0,1,0,2.0,0.0,500000.0,244200.0,3395.0,0.0,0.0,0.0,3.0,4,0.95748,0
6036,58464,4169582,2016-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,57.0,3,24,1,2,0,1,0,1,0,2.0,0.0,500000.0,250200.0,1039.0,0.0,0.0,0.0,0.0,2,0.98927,0
6037,166884,4781260,2016-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,41.0,1,26,1,2,0,1,0,1,0,0.0,0.0,300000.0,283700.0,2400.0,0.0,0.0,0.0,0.0,3,0.97978,0
6038,22838,3591838,2015-08-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.0,51.0,0,28,0,5,0,1,0,1,0,0.0,4.0,300000.0,237600.0,1510.0,1.0,2.0,0.0,0.0,2,0.98198,0
6039,239410,5293882,2016-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,84.0,6,8,1,4,0,1,0,1,0,0.0,2.0,500000.0,188500.0,1491.0,0.0,0.0,0.0,0.0,6,0.87292,0
6040,204081,4556625,2013-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,20.0,6,35,1,4,0,1,0,1,0,2.0,2.0,500000.0,42600.0,1393.0,0.0,0.0,1.0,2.0,6,0.99202,0
6041,916790,2169488,2015-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,83.0,31,78,1,3,0,1,0,1,0,0.0,4.0,100000.0,209100.0,3154.0,0.0,2.0,0.0,0.0,3,0.8602799999999999,0
6042,771989,4157346,2016-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,64.0,52,15,1,3,0,1,0,1,0,4.0,0.0,300000.0,266800.0,1412.0,0.0,3.0,0.0,0.0,4,0.99256,0
6043,700020,3131341,2016-02-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.0,42.0,8,2,0,1,0,1,0,1,0,3.0,0.0,300000.0,0.0,835.0,1.0,3.0,1.0,6.0,8,0.95067,0
6044,776546,4098815,2016-07-01,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,68.0,35.0,2,7,1,2,0,1,0,1,0,0.0,4.0,300000.0,458300.0,1428.0,0.0,0.0,0.0,0.0,2,0.96022,0
6045,892878,1972592,2015-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,56.0,4,64,1,1,0,1,0,1,0,1.0,0.0,500000.0,126200.0,2850.0,0.0,0.0,0.0,6.0,6,0.9832,0
6046,517191,2827552,2015-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,39.0,8,46,1,1,0,1,0,1,0,0.0,0.0,100000.0,173800.0,1920.0,0.0,0.0,1.0,0.0,4,0.98077,0
